Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
Rhapsody: A Musical Adventure,DS,2008,Role-Playing,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,67,6.8,E
Dead Island Definitive Collection,XOne,2016,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,67,4.9,M
PAC-MAN and the Ghostly Adventures,WiiU,2013,Platform,0.033,0.032670000000000005,0.11023000000000001,0.03363,58,6.5,E10+
Virtua Striker 2002,GC,2002,Sports,0.011000000000000001,0.01089,0.10341,0.031209999999999998,58,6.0,E
UEFA Champions League 2006-2007,X360,2007,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,72,8.2,E
F1 2015,PC,2015,Racing,0.0,0.0,0.1,0.03,61,3.6,E
Aliens in the Attic,DS,2009,Action,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,58,6.0,E10+
Hunted: The Demon's Forge,PC,2011,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,61,6.6,M
Otogi 2: Immortal Warriors,XB,2003,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,79,8.3,T
Legend of Kay,PS2,2005,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,72,7.3,E10+
Lucha Libre AAA: Heroes del Ring,X360,2010,Fighting,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,49,6.3,T
Piglet's Big Game,GC,2003,Platform,0.044000000000000004,0.04356,0.11364,0.034839999999999996,70,8.0,E
Tom Clancy's HAWX 2,PC,2010,Action,0.0,0.0,0.1,0.03,66,3.8,T
Fallout: Brotherhood of Steel,XB,2004,Role-Playing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,66,5.5,M
IndyCar Series,XB,2003,Racing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,71,7.8,E
Killing Floor 2 ,PS4,2016,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,76,8.0,M
Ferrari F355 Challenge,PS2,2002,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,70,4.4,E
Mortal Kombat X,PC,2015,Fighting,0.011000000000000001,0.01089,0.10341,0.031209999999999998,76,5.1,M
Cities in Motion,PC,2011,Simulation,0.0,0.0,0.1,0.03,70,7.7,E
Shifters,PS2,2002,Adventure,0.033,0.032670000000000005,0.11023000000000001,0.03363,37,5.9,T
Bladestorm: Nightmare,XOne,2015,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,48,7.1,T
TNA iMPACT: Cross the Line,PSP,2010,Fighting,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,50,6.5,T
Sacred 3,X360,2014,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,51,4.1,M
Venetica,PC,2009,Role-Playing,0.0,0.0,0.1,0.03,61,6.8,T
Operation Flashpoint: Dragon Rising,PC,2009,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,76,4.9,M
Wasteland 2,XOne,2015,Role-Playing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,77,7.1,M
MorphX,X360,2010,Shooter,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,33,6.6,M
Sigma Star Saga,GBA,2005,Role-Playing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,68,8.2,E10+
FIFA Soccer 2004,GBA,2003,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,82,7.9,E
Disney's Party,GC,2002,Misc,0.044000000000000004,0.04356,0.11364,0.034839999999999996,39,7.8,E
The Bureau: XCOM Declassified,PC,2013,Shooter,0.0,0.0,0.1,0.03,66,6.5,M
Nanostray 2,DS,2008,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,75,7.8,E
Dokapon Journey,DS,2008,Role-Playing,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,60,7.0,E10+
Metal Slug Anthology,PSP,2007,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,78,7.4,T
Back to the Future: The Game,Wii,2011,Adventure,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,66,4.1,T
Phantom Crash,XB,2002,Simulation,0.033,0.032670000000000005,0.11023000000000001,0.03363,74,8.3,T
Yanya Caballista: City Skater,PS2,2001,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,58,6.3,E
The Typing of the Dead,DC,2000,Shooter,0.0,0.0,0.1,0.03,83,7.8,M
Jenga World Tour,Wii,2007,Misc,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,26,2.8,E
Tenchu: Dark Secret,DS,2006,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,37,5.1,T
Shrek Super Party,GC,2003,Misc,0.044000000000000004,0.04356,0.11364,0.034839999999999996,40,7.3,E
Second Sight,GC,2004,Adventure,0.044000000000000004,0.04356,0.11364,0.034839999999999996,77,8.5,T
Rave Master,GC,2002,Fighting,0.0,0.0,0.1,0.03,60,6.3,T
Bejeweled Twist,PC,2008,Puzzle,0.011000000000000001,0.01089,0.10341,0.031209999999999998,78,7.3,E
Steins;Gate 0,PS4,2015,Adventure,0.0,0.0,0.1,0.03,81,8.3,M
Ivy the Kiwi?,DS,2010,Puzzle,0.044000000000000004,0.04356,0.11364,0.034839999999999996,69,6.3,E
Hail to the Chimp,PS3,2008,Misc,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,51,4.5,T
Alias,XB,2004,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,64,6.0,T
OutRun 2006: Coast 2 Coast,PS2,2006,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,81,8.8,E
Arx Fatalis,XB,2003,Role-Playing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,71,8.2,M
Zumba Fitness Core,X360,2012,Misc,0.0,0.0,0.1,0.03,77,6.7,E10+
Guilty Gear Dust Strikers,DS,2006,Fighting,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,60,5.8,T
Dark Summit,GC,2002,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,68,4.5,T
Star Wars: Republic Commando,PC,2005,Shooter,0.0,0.0,0.1,0.03,78,8.7,T
The Lost Vikings,GBA,2003,Puzzle,0.044000000000000004,0.04356,0.11364,0.034839999999999996,75,9.1,E
Plants vs. Zombies,PC,2009,Strategy,0.0,0.0,0.1,0.03,87,8.9,E10+
Secret Files: Tunguska,DS,2008,Adventure,0.044000000000000004,0.04356,0.11364,0.034839999999999996,71,7.6,T
Stretch Panic,PS2,2001,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,65,7.8,T
PQ2: Practical Intelligence Quotient,PSP,2006,Puzzle,0.044000000000000004,0.04356,0.11364,0.034839999999999996,74,7.8,E
Metroid Prime: Federation Force,3DS,2016,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,64,5.1,T
DiRT 2,PC,2009,Racing,0.0,0.0,0.1,0.03,89,8.2,T
Payday 2,PC,2013,Shooter,0.044000000000000004,0.04356,0.11364,0.034839999999999996,79,3.4,M
Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,64,7.4,E
Furu Furu Park,Wii,2007,Misc,0.05500000000000001,0.054450000000000005,0.11705000000000002,0.03605,43,4.8,E10+
Hatsune Miku: Project Diva X,PS4,2016,Misc,0.022000000000000002,0.02178,0.10682000000000001,0.03242,78,7.4,T
Whirl Tour,GC,2002,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,61,9.0,E
Grand Ages: Medieval,PC,2015,Strategy,0.0,0.0,0.1,0.03,63,5.4,T
Saints Row: Gat out of Hell,PS4,2015,Action,0.0,0.0,0.1,0.03,64,5.7,M
Stunt GP,PS2,2001,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,49,8.1,E
Plants vs. Zombies: Garden Warfare 2,PC,2016,Shooter,0.0,0.0,0.1,0.03,82,7.5,E10+
Singularity,PC,2010,Shooter,0.0,0.0,0.1,0.03,76,7.7,M
NASCAR Heat Evolution,PS4,2016,Racing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,66,3.8,E
Ms Saga: A New Dawn,PS2,2005,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,65,8.6,E10+
Child of Light,PS4,2014,Role-Playing,0.0,0.0,0.1,0.03,82,8.0,E10+
GrimGrimoire,PS2,2007,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,79,7.9,E10+
Deadliest Catch: Alaskan Storm,X360,2008,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,56,5.9,T
Crime Life: Gang Wars,XB,2005,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,30,3.4,M
Rugby 2005,XB,2005,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,75,7.7,E
"Warhammer 40,000: Dawn of War",PC,2004,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,86,8.8,M
Rock 'N Roll Racing,GBA,2003,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,80,9.4,E
Silhouette Mirage,PS,1998,Platform,0.033,0.032670000000000005,0.11023000000000001,0.03363,69,7.5,E
Dynasty Warriors Vol. 2,PSP,2006,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,57,8.1,T
Freelancer,PC,2003,Simulation,0.022000000000000002,0.02178,0.10682000000000001,0.03242,85,9.0,T
LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,66,8.0,E10+
Rugby 06,PS2,2006,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,70,7.8,E
Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,84,8.3,M
2002 FIFA World Cup,GC,2002,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,78,7.7,E
The Lord of the Rings: The Battle for Middle-Earth II,X360,2006,Strategy,0.0,0.0,0.1,0.03,79,7.5,T
Need for Speed Carbon,PC,2006,Racing,0.0,0.0,0.1,0.03,78,7.2,E10+
Colin McRae Rally 2005,XB,2004,Racing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,83,7.5,E
Saiyuki: Journey West,PS,1999,Strategy,0.033,0.032670000000000005,0.11023000000000001,0.03363,73,7.1,E
Empire Earth,PC,2001,Strategy,0.0,0.0,0.1,0.03,81,8.2,T
DuckTales: Remastered,PS3,2013,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,75,7.4,E
Worms Reloaded,PC,2010,Strategy,0.0,0.0,0.1,0.03,79,6.8,E10+
StarCraft,PC,1998,Strategy,0.0,0.0,0.1,0.03,88,9.1,T
World Championship Pool 2004,PS2,2004,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,60,6.7,E
B-Boy,PSP,2006,Misc,0.044000000000000004,0.04356,0.11364,0.034839999999999996,50,7.8,T
Kakuto Chojin,XB,2002,Fighting,0.044000000000000004,0.04356,0.11364,0.034839999999999996,46,7.2,T
Need for Speed Underground,PC,2003,Racing,0.0,0.0,0.1,0.03,82,8.3,E
Moon,DS,2009,Adventure,0.044000000000000004,0.04356,0.11364,0.034839999999999996,71,7.4,T
Snoopy vs the Red Baron,PSP,2006,Adventure,0.044000000000000004,0.04356,0.11364,0.034839999999999996,76,7.8,E10+
Virtua Tennis 3,PSP,2007,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,79,7.7,E
Raze's Hell,XB,2005,Shooter,0.044000000000000004,0.04356,0.11364,0.034839999999999996,71,8.1,M
Far Cry,PC,2004,Shooter,0.0,0.0,0.1,0.03,89,8.1,M
Hoshigami: Ruining Blue Earth,PS,2001,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,62,8.7,E
NightCaster II: Equinox,XB,2002,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,46,7.0,T
Ship Simulator Extremes,PC,2010,Simulation,0.0,0.0,0.1,0.03,49,6.2,E
Time Crisis: Project Titan,PS,2001,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,71,6.7,T
Ys: The Ark of Napishtim,PSP,2006,Role-Playing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,64,7.3,E10+
Pro Evolution Soccer 2017,XOne,2016,Sports,0.011000000000000001,0.01089,0.10341,0.031209999999999998,87,6.1,E
FIFA Soccer 10,PC,2009,Sports,0.0,0.0,0.1,0.03,72,3.8,E
Tom Clancy's Rainbow Six: Lockdown,GC,2005,Shooter,0.044000000000000004,0.04356,0.11364,0.034839999999999996,72,7.8,M
The Sims,PC,2000,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,92,7.9,T
FIFA Manager 12,PC,2011,Sports,0.0,0.0,0.1,0.03,72,3.9,E
Gitaroo Man,PS2,2001,Misc,0.022000000000000002,0.02178,0.10682000000000001,0.03242,82,8.7,E
Cabela's Trophy Bucks,X360,2007,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,39,3.0,T
XCOM 2,XOne,2016,Strategy,0.022000000000000002,0.02178,0.10682000000000001,0.03242,87,8.1,T
Yaiba: Ninja Gaiden Z,X360,2014,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,50,5.3,M
Rock of the Dead,X360,2010,Shooter,0.044000000000000004,0.04356,0.11364,0.034839999999999996,48,4.8,T
Code Lyoko,DS,2007,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,63,6.8,E10+
Pool Party,Wii,2007,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,32,0.7,E
Rapala Fishing Frenzy 2009,X360,2008,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,41,7.2,E
Company of Heroes,PC,2006,Strategy,0.0,0.0,0.1,0.03,93,8.8,M
Wonder World Amusement Park,Wii,2008,Misc,0.044000000000000004,0.04356,0.11364,0.034839999999999996,37,4.5,E
Ride 2,PS4,2016,Racing,0.0,0.0,0.1,0.03,71,8.0,E
Wing Island,Wii,2006,Simulation,0.033,0.032670000000000005,0.11023000000000001,0.03363,47,4.9,E
Silent Hunter: Wolves of the Pacific,PC,2007,Simulation,0.0,0.0,0.1,0.03,79,6.9,T
Wrath Unleashed,XB,2004,Strategy,0.033,0.032670000000000005,0.11023000000000001,0.03363,69,7.0,T
March of the Penguins,DS,2006,Adventure,0.044000000000000004,0.04356,0.11364,0.034839999999999996,34,1.7,E
Double Dragon Advance,GBA,2003,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,75,8.4,T
The Bible Game,XB,2005,Misc,0.033,0.032670000000000005,0.11023000000000001,0.03363,60,2.7,E
Bubble Bobble Revolution,DS,2005,Puzzle,0.044000000000000004,0.04356,0.11364,0.034839999999999996,38,6.2,E
Yager,XB,2003,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,70,9.3,T
Root Letter,PSV,2016,Adventure,0.0,0.0,0.1,0.03,78,7.8,M
Futurama,XB,2003,Platform,0.033,0.032670000000000005,0.11023000000000001,0.03363,58,6.9,T
Supreme Commander,PC,2007,Strategy,0.0,0.0,0.1,0.03,86,8.3,E10+
Pool Hall Pro,Wii,2009,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,62,5.3,E
Wolfenstein,PC,2009,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,74,7.3,M
Microsoft Train Simulator,PC,2001,Simulation,0.0,0.0,0.1,0.03,84,8.4,E
Resident Evil 6,XOne,2016,Shooter,0.044000000000000004,0.04356,0.11364,0.034839999999999996,63,6.3,M
Assassin's Creed: Altair's Chronicles,DS,2008,Platform,0.033,0.032670000000000005,0.11023000000000001,0.03363,58,6.3,T
Bad Boys: Miami Takedown,GC,2004,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,35,2.0,M
Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,39,5.9,T
Pony Friends,DS,2007,Simulation,0.0,0.0,0.1,0.03,67,6.6,E
Art of Fighting Anthology,PS2,2006,Fighting,0.022000000000000002,0.02178,0.10682000000000001,0.03242,60,7.0,T
Sébastien Loeb Rally Evo,PS4,2016,Racing,0.0,0.0,0.1,0.03,71,8.1,E
Lux-Pain,DS,2008,Adventure,0.044000000000000004,0.04356,0.11364,0.034839999999999996,48,6.2,T
Guilty Gear XX Accent Core,PS2,2007,Fighting,0.0,0.0,0.1,0.03,77,8.3,T
Mafia,PC,2002,Action,0.0,0.0,0.1,0.03,88,9.1,M
Disney's Donald Duck: Goin' Quackers,GC,2002,Platform,0.033,0.032670000000000005,0.11023000000000001,0.03363,61,3.0,E
Operation Flashpoint: Elite,XB,2005,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,64,8.3,T
Fantastic Four: Rise of the Silver Surfer,DS,2007,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,35,4.8,E10+
Virtua Tennis 3,X360,2007,Sports,0.033,0.032670000000000005,0.11023000000000001,0.03363,80,6.8,E
Front Mission,DS,2007,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,72,8.9,E10+
Tropico 3,PC,2009,Strategy,0.0,0.0,0.1,0.03,79,8.1,T
Boktai 2: Solar Boy Django,GBA,2004,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,78,8.5,T
Life is Strange,PC,2016,Adventure,0.011000000000000001,0.01089,0.10341,0.031209999999999998,83,8.6,M
Battlezone,PS4,2016,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,66,7.0,T
Pro Evolution Soccer 2016,PC,2015,Sports,0.0,0.0,0.1,0.03,76,4.3,E
The Dark Spire,DS,2008,Role-Playing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,69,7.7,E10+
Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,55,6.0,T
Runaway: A Twist of Fate,PC,2009,Adventure,0.0,0.0,0.1,0.03,79,8.2,T
FlatOut 2,XB,2006,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,73,7.3,T
Rogue Trooper,PS2,2006,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,71,8.2,T
Backyard Baseball '09,Wii,2008,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,37,7.8,E
Tom Clancy's HAWX,PC,2009,Action,0.0,0.0,0.1,0.03,70,7.3,T
Enemy Front,X360,2014,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,35,5.8,M
Shantae and the Pirate's Curse,3DS,2015,Platform,0.011000000000000001,0.01089,0.10341,0.031209999999999998,82,8.5,E10+
Dai Senryaku VII: Modern Military Tactics,XB,2003,Strategy,0.033,0.032670000000000005,0.11023000000000001,0.03363,74,8.8,E
Castle of Shikigami III,Wii,2007,Shooter,0.044000000000000004,0.04356,0.11364,0.034839999999999996,67,7.6,T
Nobunaga's Ambition: Sphere of Influence,PS4,2014,Strategy,0.033,0.032670000000000005,0.11023000000000001,0.03363,80,8.1,T
FIFA Street 2,DS,2006,Sports,0.044000000000000004,0.04356,0.11364,0.034839999999999996,43,7.5,E
City Life: World Edition,PC,2007,Simulation,0.0,0.0,0.1,0.03,75,8.2,E
Corpse Party: Book of Shadows,PSP,2011,Adventure,0.0,0.0,0.1,0.03,67,8.2,M
WarTech: Senko no Ronde,X360,2006,Fighting,0.044000000000000004,0.04356,0.11364,0.034839999999999996,60,6.1,T
IL-2 Sturmovik: 1946,PC,2006,Simulation,0.0,0.0,0.1,0.03,86,8.8,T
Red Ninja: End of Honor,PS2,2005,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,47,5.0,M
Praetorians,PC,2003,Strategy,0.0,0.0,0.1,0.03,78,8.2,T
Smash Court Tennis 3,PSP,2007,Sports,0.011000000000000001,0.01089,0.10341,0.031209999999999998,68,6.3,E
LEGO Friends,3DS,2013,Action,0.0,0.0,0.1,0.03,43,8.3,E
SPRay,Wii,2008,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,42,4.5,E10+
Outlaw Tennis,XB,2005,Sports,0.033,0.032670000000000005,0.11023000000000001,0.03363,66,7.7,M
Brothers: A Tale of Two Sons,XOne,2015,Adventure,0.033,0.032670000000000005,0.11023000000000001,0.03363,81,8.9,T
Attack of the Movies 3D,X360,2010,Shooter,0.044000000000000004,0.04356,0.11364,0.034839999999999996,38,1.7,T
Secret Files: Tunguska,PC,2006,Adventure,0.0,0.0,0.1,0.03,66,7.4,T
NASCAR 07,XB,2006,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,72,7.0,E
Dance Dance Revolution Disney Mix,PS,2000,Simulation,0.022000000000000002,0.02178,0.10682000000000001,0.03242,74,8.3,E
Nitroplus Blasterz: Heroines Infinite Duel,PS4,2015,Fighting,0.011000000000000001,0.01089,0.10341,0.031209999999999998,70,6.9,T
Thrillville: Off the Rails,DS,2007,Strategy,0.033,0.032670000000000005,0.11023000000000001,0.03363,59,6.2,E
Bloody Roar Extreme,XB,2003,Fighting,0.033,0.032670000000000005,0.11023000000000001,0.03363,61,8.6,T
Split/Second,PC,2010,Racing,0.0,0.0,0.1,0.03,79,8.2,E10+
Resident Evil 6,PC,2012,Shooter,0.0,0.0,0.1,0.03,69,5.9,M
Dead Head Fred,PSP,2007,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,75,7.3,M
Ride to Hell,PS3,2013,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,13,1.0,M
Need for Speed: ProStreet,PC,2007,Racing,0.0,0.0,0.1,0.03,70,5.9,E10+
Digimon Rumble Arena 2,GC,2004,Fighting,0.033,0.032670000000000005,0.11023000000000001,0.03363,71,8.1,T
Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,46,5.8,E
Rodea the Sky Soldier,3DS,2015,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,45,5.6,E10+
Hellboy: The Science of Evil,PSP,2008,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,42,7.1,T
The Sims Deluxe,PC,2002,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,92,8.2,T
LEGO Indiana Jones: The Original Adventures,PC,2008,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,78,7.7,E10+
The Sims 2: Pets,PC,2006,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,76,7.7,T
Deadliest Warrior: Ancient Combat,X360,2012,Fighting,0.044000000000000004,0.04356,0.11364,0.034839999999999996,37,6.3,M
The Kore Gang,Wii,2010,Platform,0.044000000000000004,0.04356,0.11364,0.034839999999999996,70,8.6,E10+
Rugby Challenge 3,PS4,2016,Sports,0.0,0.0,0.1,0.03,64,6.8,E
Blood Bowl,PC,2009,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,72,6.5,T
Port Royale 2,PC,2004,Strategy,0.0,0.0,0.1,0.03,75,7.7,T
Star Trek: Shattered Universe,XB,2004,Simulation,0.033,0.032670000000000005,0.11023000000000001,0.03363,41,4.0,E
Company of Heroes: Tales of Valor,PC,2009,Strategy,0.0,0.0,0.1,0.03,70,7.2,M
Guilty Gear XX Accent Core,Wii,2007,Fighting,0.033,0.032670000000000005,0.11023000000000001,0.03363,75,8.4,T
WarJetz,PS2,2001,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,59,5.5,T
Devil May Cry 4,PC,2008,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,78,8.5,M
Barnyard,Wii,2006,Action,0.044000000000000004,0.04356,0.11364,0.034839999999999996,65,5.7,E10+
Test Drive: Ferrari Legends,PS3,2012,Racing,0.044000000000000004,0.04356,0.11364,0.034839999999999996,62,4.9,E
Heroes of Might and Magic V,PC,2006,Strategy,0.0,0.0,0.1,0.03,77,7.9,T
Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,0.022000000000000002,0.02178,0.10682000000000001,0.03242,78,7.2,M
Aeon Flux,PS2,2005,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,66,5.8,T
Age of Mythology: The Titans,PC,2003,Strategy,0.022000000000000002,0.02178,0.10682000000000001,0.03242,84,8.7,T
Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,0.033,0.032670000000000005,0.11023000000000001,0.03363,72,8.3,T
Virtua Tennis 4,PC,2011,Sports,0.0,0.0,0.1,0.03,66,7.3,E
Shattered Union,XB,2005,Strategy,0.033,0.032670000000000005,0.11023000000000001,0.03363,66,6.9,T
Unchained Blades ,3DS,2011,Role-Playing,0.0,0.0,0.1,0.03,65,7.8,T
Terraria,XOne,2014,Action,0.0,0.0,0.1,0.03,84,7.7,T
Company of Heroes: Opposing Fronts,PC,2007,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,87,8.6,M
Superman: Countdown to Apokolips,GBA,2003,Platform,0.033,0.032670000000000005,0.11023000000000001,0.03363,47,5.7,E
Worms 4: Mayhem,XB,2005,Strategy,0.033,0.032670000000000005,0.11023000000000001,0.03363,69,9.2,T
Rise of Nations,PC,2003,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,89,9.0,T
Men of War: Vietnam,PC,2011,Strategy,0.0,0.0,0.1,0.03,68,4.9,T
Imperial Glory,PC,2005,Strategy,0.0,0.0,0.1,0.03,69,8.4,T
Antz Extreme Racing,PS2,2002,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,31,5.0,E
Samurai Warriors 2: Empires,X360,2007,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,53,8.5,T
Metal Slug XX,PSP,2009,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,67,6.1,T
Patrician IV,PC,2010,Strategy,0.033,0.032670000000000005,0.11023000000000001,0.03363,66,6.4,E
Fisherman's Challenge,PS2,2003,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,67,7.5,E
Resident Evil: Revelations,PC,2013,Action,0.0,0.0,0.1,0.03,77,7.0,M
The Da Vinci Code,XB,2006,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,52,2.8,T
Pure Pinball,XB,2004,Misc,0.033,0.032670000000000005,0.11023000000000001,0.03363,68,8.5,E
Headhunter: Redemption,PS2,2004,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,6.7,M
Dead Rising,PS4,2016,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,78,6.6,M
Grand Theft Auto: Vice City,PC,2003,Action,0.0,0.0,0.1,0.03,94,8.8,M
Surf's Up,PS3,2007,Sports,0.033,0.032670000000000005,0.11023000000000001,0.03363,59,5.1,E10+
SWAT: Target Liberty,PSP,2007,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,50,7.7,T
Twin Strike: Operation Thunder,Wii,2008,Shooter,0.044000000000000004,0.04356,0.11364,0.034839999999999996,50,8.3,E10+
CSI: Fatal Conspiracy,PC,2010,Adventure,0.0,0.0,0.1,0.03,47,5.5,M
Bomberman: Act Zero,X360,2006,Puzzle,0.044000000000000004,0.04356,0.11364,0.034839999999999996,34,2.2,T
Empire Earth III,PC,2007,Strategy,0.0,0.0,0.1,0.03,50,2.8,T
Resident Evil: Operation Raccoon City,PC,2012,Action,0.0,0.0,0.1,0.03,48,3.8,M
Dreamfall: The Longest Journey,XB,2006,Adventure,0.033,0.032670000000000005,0.11023000000000001,0.03363,73,8.8,M
JASF: Jane's Advanced Strike Fighters,PC,2011,Simulation,0.022000000000000002,0.02178,0.10682000000000001,0.03242,48,3.1,T
Brothers In Arms DS,DS,2007,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,72,8.0,T
